iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x140F19670,hkWin32FileSystem::stat,,0x142C169D0,medium,5.274,5.274,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 3 shared rare constants; struct_sim=0.98,"const char *__fastcall(hkWin32FileSystem *this, const char *path, hkFileSystem::Entry *entryOut, hkFileSystem::Entry *)"
0x141289E2E,bdQoSProbe::onNATAddrDiscovery,,0x143736830,medium,5.25,2.537,3 shared string literals (jaccard 0.60); 1 shared rare constant; struct_sim=0.43,"void __fastcall(bdQoSProbe *this, bdReference<bdCommonAddr> remote, const bdAddr *realAddr)"
0x1411065B0,hkpConstraintDataUtils::getConstraintMotors,,0x143085E20,medium,5.235,3.022,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.96,"__int64 __fastcall(const hkpConstraintData *data, hkpConstraintMotor **motor0, hkpConstraintMotor **motor1, hkpConstraintMotor **motor2)"
0x14107EF50,hknpWorld::allocateConstraint,,0x142E8D3D0,medium,5.229,2.693,2 shared string literals (jaccard 0.67); 2 shared rare constants; struct_sim=0.91,"hkHandle<unsigned int,2147483647,hknpConstraintIdDiscriminant> *__fastcall(hknpWorld *this, hkHandle<unsigned int,2147483647,hknpConstraintIdDiscriminant> *result, const hknpConstraintCinfo *constraintCinfo)"
0x140E666D0,RB_MBlur_Apply,,0x1423F4470,medium,5.228,5.228,2 shared rare constants; struct_sim=0.46,"void __usercall(GfxCmdBufContext *gfxContext@<rcx>, const GfxViewInfo *viewInfo@<rdx>, R_RT_Group *activeGroup@<r8>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>)"
0x1413AB6A0,hkVisualDebugger::step,,0x142C2A7B0,medium,5.223,2.387,1 shared matched global; 2 shared rare constants; struct_sim=0.79,"void __usercall(hkVisualDebugger *this@<rcx>, __int128 frameTimeInMs@<xmm1>, hkVisualDebugger::StepActions actions@<r8b>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x141178550,load_face_in_embedded_rfork,,0x1430AAF40,medium,5.22,2.495,callee set overlaps: 3/5 mapped callees (jaccard 0.60); struct_sim=0.96,"__int64 __fastcall(FT_LibraryRec_ *library, FT_StreamRec_ *stream, int face_index, FT_FaceRec_ **aface, const FT_Open_Args_ *args)"
0x1400C5E70,R_InitMDAOFrameData,,0x1420D2C50,medium,5.218,5.218,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.95,void __fastcall(MDAOFrameData *frameData)
0x140F2EA00,hkResourceHandle::tryToResolveLinks,,0x142B860D0,medium,5.218,0.588,2 shared string literals (jaccard 0.50); 3 shared rare constants; struct_sim=0.75,"void __usercall(hkResourceHandle *this@<rcx>, hkResourceMap *map@<rdx>, __int128 _XMM0@<xmm0>)"
0x141376560,hkSerializeUtil::loadOnHeap,,0x1438D2C60,medium,5.206,1.587,2 shared string literals (jaccard 0.67); 2 shared rare constants; struct_sim=0.89,"hkReferencedObject *__usercall@<rax>(hkStreamReader *streamIn@<rcx>, hkSerializeUtil::ErrorDetails *errorOut@<rdx>, hkSerializeUtil::LoadOptions *options@<r8>, __int128 _XMM0@<xmm0>)"
0x141356B90,hkgpMesh::hasValidTopology,,0x1439368A0,medium,5.205,2.735,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.94,"bool __fastcall(hkgpMesh *this, bool raiseError)"
0x141342FB0,hkgpConvexHullImpl::UPositionAsTransform::buildBevelPlanes,,0x1438EEC60,medium,5.197,0.383,2 shared string literals (jaccard 0.50); 3 shared rare constants; struct_sim=0.73,"void __usercall(hkgpConvexHullImpl *this@<rcx>, __int128 maxCosAngle@<xmm1>, hkArray<hkVector4f,hkContainerHeapAllocator> *bevelPlanes@<r8>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>)"
0x14134FA40,hkgpMesh::locate,,0x143939B60,medium,5.194,1.876,2 shared string literals (jaccard 1.00); 2 shared rare constants; struct_sim=0.66,"void __usercall(hkgpMesh *this@<rcx>, const hkVector4f *x@<rdx>, hkgpMesh::Location *location@<r8>, hkBool useTree@<r9b>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>)"
0x1405FF220,LUI_BeginEventWithElement,,0x14242B140,medium,5.192,3.352,1 shared string literal; 1 mapped callee(s) in common; 2 shared rare constants; struct_sim=0.83,"char __fastcall(LocalClientNum_t localClient, LUIElement *element, const char *eventName, lua_State *luaVM)"
0x14110EE80,?0hkp6DofConstraintData,,0x143097FC0,medium,5.187,2.827,10 shared rare constants; struct_sim=0.79,void __fastcall(hkp6DofConstraintData *this)
0x14051D4B0,Online_Loot::AddToLastLootDrops,,0x14267BC00,medium,5.183,2.993,3 shared rare constants; struct_sim=0.91,"void __usercall(Online_Loot *this@<rcx>, const int controllerIndex@<edx>, const unsigned int itemID@<r8d>, __int128 _XMM0@<xmm0>)"
0x141192B70,cf2_glyphpath_pushMove,,0x1430CB9A0,medium,5.169,3.934,callee set overlaps: 2/2 mapped callees (jaccard 1.00); caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.91,"void __fastcall(CF2_GlyphPathRec_ *glyphpath, FT_Vector_ start)"
0x1413AE9A0,hkRemoteObjectProcess::consumeCommand,,0x142C4C370,medium,5.125,5.125,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.88,"void __fastcall(hkRemoteObjectProcess *this, char command)"
0x1413B0670,hkCommandRouter::consumeCommands,,0x142C3C9C0,medium,5.105,5.105,1 shared string literal; 4 shared rare constants; struct_sim=0.87,"hkBool *__fastcall(hkCommandRouter *this, hkBool *result, hkVdbIStream *stream)"
0x14048DD20,PIP_SetVisionSetMissileCam,,0x142052760,medium,5.099,1.867,2 shared string literals (jaccard 1.00); 1 shared matched global; struct_sim=0.80,"void __usercall(scrContext_t *scrContext@<rcx>, PipElement *pipElem@<rdx>, int offset@<r8d>, __int128 _XMM6@<xmm6>)"
0x14048DC00,PIP_SetVisionSetNaked,,0x1420525A0,medium,5.099,1.867,2 shared string literals (jaccard 1.00); 1 shared matched global; struct_sim=0.80,"void __usercall(scrContext_t *scrContext@<rcx>, PipElement *pipElem@<rdx>, int offset@<r8d>, __int128 _XMM6@<xmm6>)"
0x14048DC90,PIP_SetVisionSetNight,,0x142052680,medium,5.099,1.867,2 shared string literals (jaccard 1.00); 1 shared matched global; struct_sim=0.80,"void __usercall(scrContext_t *scrContext@<rcx>, PipElement *pipElem@<rdx>, int offset@<r8d>, __int128 _XMM6@<xmm6>)"
0x14048DDB0,PIP_SetVisionSetThermal,,0x142052840,medium,5.099,1.867,2 shared string literals (jaccard 1.00); 1 shared matched global; struct_sim=0.80,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048DE40,PIP_SetVisionSetPain,,0x142052920,medium,5.099,5.099,2 shared string literals (jaccard 1.00); 1 shared matched global; struct_sim=0.80,"void __usercall(scrContext_t *scrContext@<rcx>, PipElement *pipElem@<rdx>, int offset@<r8d>, __int128 _XMM6@<xmm6>)"
0x1410C4EA0,_anonymous_namespace_::unregisteredCacheCreator,,0x142F70C50,medium,5.096,5.096,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.86,"hknpCollisionCache *__fastcall(const hknpCreateCollisionCacheInput *input, hknpCollisionCacheWriter *cacheWriter)"
0x141356F70,hkgpMesh::fillHoles,,0x14392F4F0,medium,5.091,0.664,1 shared string literal; 6 shared rare constants; struct_sim=0.91,"void __usercall(hkgpMesh *this@<rcx>, const hkgpMesh::HoleFillingConfig *config@<rdx>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, __m256i _YMM0@<ymm0>)"
0x14119FC50,fnt_face_get_dll_font,,0x1430DBE30,medium,5.088,5.088,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared rare constant; struct_sim=0.99,"__int64 __fastcall(FNT_FaceRec_ *face, int face_index)"
0x1410F2FB0,hknpPrepareSolverTask::BuildTaskGraphHelper::buildTaskGraphDependencies,,0x14303A1B0,medium,5.086,5.086,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.86,"void __fastcall(hknpPrepareSolverTask::BuildTaskGraphHelper *this, hknpSimulationContext *simulationContext, hknpSimulationThreadContext *threadContext, hknpSolverData *solverData, const hknpGrid<hknpIdxRange> *motionGrid, hknpPrepareSolverTask *prepareSolverTask, hkTaskGraph *taskGraphOut, hkHandle<unsigned short,65535,hkTaskGraph::TaskIdDiscriminant> predecessorId, hkHandle<unsigned short,65535,hkTaskGraph::TaskIdDiscriminant> successorId)"
0x1411A7BB0,ps_mask_table_merge,,0x1430E5B80,medium,5.081,5.081,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared rare constant; struct_sim=0.99,"__int64 __fastcall(PS_Mask_TableRec_ *table, int index1, int index2, FT_MemoryRec_ *memory)"
0x141101260,hknpCollisionCacheStatsViewer::step,,0x143001FE0,medium,5.073,5.073,1 shared string literal; 4 shared rare constants; struct_sim=0.85,"void __usercall(hknpCollisionCacheStatsViewer *this@<rcx>, __int128 deltaTime@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x1411A0F20,pcf_get_bitmaps,,0x1430DD590,medium,5.068,1.66,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared rare constant; struct_sim=0.98,"int __fastcall(FT_StreamRec_ *stream, PCF_FaceRec_ *face)"
0x140F88260,hkcdConvexCellsTree3D::splitCell,,0x1439DEB20,medium,5.039,1.481,9 shared rare constants; struct_sim=0.96,"__int64 __usercall@<rax>(hkcdConvexCellsTree3D *this@<rcx>, hkHandle<unsigned int,4294967295,hkcdNewCellsCollection::CellIdDiscriminant> cellId@<edx>, hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant> splitPlaneId@<r8d>, const hkcdPlanarGeometryPolygonCollection::Material *splitMaterial@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __m256i _YMM2@<ymm2>, __m256i _YMM3@<ymm3>, hkHandle<unsigned int,4294967295,hkcdNewCellsCollection::CellIdDiscriminant> *insideCellIdOut, hkHandle<unsigned int,4294967295,hkcdNewCellsCollection::CellIdDiscriminant> *outsideCellIdOut, bool repaintOnlyInvalidMat)"
0x1404F01E0,LUI_RegisterSubscriptionsHolderMethods,,0x14261B170,medium,5.014,1.756,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.81,void __fastcall(lua_State *luaVM)
0x140DDC9A0,R_AllocDObjSurfsSubdivSkinnedCacheVerts,,0x14222E810,medium,5.001,1.756,1 mapped callee(s) in common; 4 shared rare constants; struct_sim=0.73,"bool __usercall@<al>(char *surfBuf@<rcx>, char *surfBufEnd@<rdx>, unsigned int totalSurfaceCount@<r8d>, unsigned int cacheSize@<r9d>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM6@<xmm6>, GfxMotionBlurSurfBuildInfo *mbBuildInfo, GfxViewDomain viewDomain)"
0x14B64A1FF,bdGetHostByNameConfig::sanityCheckConfig,,0x143722AE0,medium,4.993,4.993,3 shared string literals (jaccard 0.60); struct_sim=0.53,void __fastcall(bdGetHostByNameConfig *this)
0x1406C42B0,LUI_CoD_FormatDuration,,0x14259B200,medium,4.989,4.989,3 shared rare constants; struct_sim=0.70,"void __fastcall(const unsigned int durationInMS, unsigned __int64 bufferSize, char *const outBuffer, bool useLocalizedFormat, int showDecimalsAtTime, LUICountdownCustomFormatType customFormatType, const char *customFormat)"
0x14BA2B514,bdNATTypeDiscoveryClient::getNATType,,0x143753850,medium,4.988,2.85,3 shared string literals (jaccard 0.60); struct_sim=0.53,__int64 __fastcall(bdNATTypeDiscoveryClient *this)
0x1413AB4A0,hkVisualDebugger::createRequiredAndDefaultProcessList,,0x142C28BE0,medium,4.982,4.982,1 shared string literal; 1 shared matched global; 2 shared rare constants; struct_sim=0.99,"void __usercall(hkVisualDebugger *this@<rcx>, hkVisualDebuggerClient *vdbClient@<rdx>, hkStringBuf *viewerNames@<r8>, __int128 _XMM0@<xmm0>)"
0x140ACAD80,AI_BuildSearchArea,,0x1411BFE90,medium,4.975,1.543,1 shared string literal; 1 mapped callee(s) in common; 1 shared matched global; 2 shared rare constants; struct_sim=0.49,"void __usercall(ai_search_t *search@<rcx>, const vec3_t *targetDirection@<rdx>, __int128 targetVelocity@<xmm2>, int time@<r9d>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, ai_common_t *aiCommon, bool ignoreNodesBehind, ai_search_type_t mode)"
0x140B80870,DCache_TOC_CondenseTOC,,0x14139E530,medium,4.975,2.406,1 shared string literal; 1 mapped callee(s) in common; 2 shared rare constants; struct_sim=0.63,bool __fastcall(dcacheTOC_t *toc)
0x141411210,bdPlatformStreamSocket::receive,,0x14372F4D0,medium,4.968,1.304,1 shared string literal; 6 shared rare constants; struct_sim=0.82,"__int64 __fastcall(const int handle, void *const data, const unsigned int size)"
0x14B81E8F9,bdByteBuffer::writeNAN,,0x143590700,medium,4.954,2.857,3 shared string literals (jaccard 0.60); struct_sim=0.50,bool __fastcall(bdByteBuffer *this)
0x14BE5365A,bdByteBuffer::writeNoType,,0x143590810,medium,4.954,2.788,3 shared string literals (jaccard 0.60); struct_sim=0.50,bool __fastcall(bdByteBuffer *this)
0x1413AB0F0,hkVisualDebugger::removeDefaultProcess,,0x142C29DE0,medium,4.953,1.832,2 shared string literals (jaccard 0.40); 2 shared rare constants; struct_sim=0.90,"void __fastcall(hkVisualDebugger *this, const char *processName)"
0x14BCD6662,?8bdAddrHandleRefWrapper,,0x143A93160,medium,4.947,4.947,3 shared string literals (jaccard 0.60); struct_sim=0.50,"bool __fastcall(bdAddrHandleRefWrapper *this, const bdAddrHandleRefWrapper *other)"
0x14BEE707C,bdJSONSerializer::checkObject,,0x143575F90,medium,4.945,2.908,3 shared string literals (jaccard 0.60); struct_sim=0.50,char __fastcall(bdJSONSerializer *this)
0x14B81646E,bdUPnPDevice::init,,0x143728020,medium,4.921,2.776,3 shared string literals (jaccard 0.60); struct_sim=0.48,"bool __fastcall(bdUPnPDevice *this, const bdUPnPConfig config, bdArray<bdSockAddr> *localAddrs, const bdAddr deviceAddress, const char *const fetchLocation, const unsigned int fetchLocationLength, const unsigned __int16 port)"
0x140BFD4F7,bdQoSProbe::probe,,0x143736DA0,medium,4.914,2.367,3 shared string literals (jaccard 0.60); struct_sim=0.48,"_BOOL8 __fastcall(bdQoSProbe *this, bdReference<bdCommonAddr> addr, const bdSecurityID *id, const bdSecurityKey *key, bdQoSProbeListener *listener, unsigned int numProbes)"
0x14136E720,hkgpConvexHullImpl::flushPending,,0x14391EAE0,medium,4.913,4.913,1 shared string literal; 5 shared rare constants; struct_sim=0.92,"bool __usercall@<al>(hkgpConvexHullImpl *this@<rcx>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>)"
0x140F7E6F0,hkcdPlanarSolid::buildTree,,0x1439C6DC0,medium,4.913,0.429,1 mapped callee(s) in common; 6 shared rare constants; struct_sim=0.90,"void __fastcall(hkcdPlanarSolid *this, hkcdPlanarGeometry *polySoup, hkPseudoRandomGenerator *rng, hkArray<hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant>,hkContainerHeapAllocator> *srcPlaneIds, const hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *srcPolygonIds, bool useBoundaryPlanes)"
0x140B52500,SetHUDWarningOmnvars,,0x141324900,medium,4.907,4.907,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.96,"void __fastcall(scrContext_t *scrContext, const int warningIndex, const bool showWarning)"
0x141413220,_anonymous_namespace_::writeModuleInfo,,0x142B24860,medium,4.9,4.9,2 shared string literals (jaccard 1.00); struct_sim=1.00,"void __fastcall(const char *text, void *stream)"
0x14BF55A2E,bdAddressMap::addrToCommonAddr,,0x143752120,medium,4.9,2.667,3 shared string literals (jaccard 0.50); struct_sim=0.53,"char __fastcall(bdAddressMap *this, const bdReference<bdAddrHandle> *addrHandle, bdReference<bdCommonAddr> *ca, bdSecurityID *id)"
0x140CBB4B0,SEH_LocalizeTextMessage,,0x1417DD800,medium,4.895,2.323,1 shared string literal; 1 mapped callee(s) in common; 3 shared rare constants; struct_sim=0.83,"char *__fastcall(const char *pszInputBuffer, const char *pszMessageType, msgLocErrType_t errType)"
0x140524DC0,OnlineMatchmakerOmniscient::ResetLobby,,0x140E0BC20,medium,4.89,2.58,2 shared string literals (jaccard 1.00); struct_sim=0.99,void __fastcall(OnlineMatchmakerOmniscient *this)
0x141408D90,bdUnicastConnection::getStatus,,0x143A80FE0,medium,4.879,2.933,3 shared string literals (jaccard 0.60); struct_sim=0.45,__int64 __fastcall(bdUnicastConnection *this)
0x141359BC0,hkgpMesh::retriangulateFromPlanes,,0x14393DA40,medium,4.877,2.126,1 mapped callee(s) in common; 6 shared rare constants; struct_sim=0.87,"void __usercall(hkgpMesh *this@<rcx>, __int128 _XMM1@<xmm1>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>)"
0x14BB328F2,bdLobbyConnection::extract210ExpectedServerError,,0x143A72710,medium,4.868,2.919,3 shared string literals (jaccard 0.60); struct_sim=0.45,"bool __fastcall(bdLobbyConnection *this, const char *const readPtr, const unsigned int readOffset, const unsigned int validBytes, unsigned int *returnErrorReason)"
0x14119AF70,pfr_slot_load,,0x1430D5D20,medium,4.852,3.094,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.97,"int __fastcall(FT_GlyphSlotRec_ *pfrslot, FT_SizeRec_ *pfrsize, unsigned int gindex, int load_flags)"
0x140108DF0,GameBattles_GetCurrentMatchRecipeName,,0x140B8E4B0,medium,4.85,0.523,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.70,"bool __fastcall(const int controllerIndex, char *outRecipeName, const unsigned int outLength)"
0x140766760,CG_ParseClientEffectMapping,,0x141BF9740,medium,4.844,4.844,2 shared string literals (jaccard 0.67); struct_sim=0.78,"void __fastcall(const char *buffer, EffectDefMap *effectDefMap, int *effectDefMapEntries)"
0x14BCF799B,bdStructBufferTask::setRequest,,0x1436B8E90,medium,4.841,4.841,3 shared string literals (jaccard 0.60); struct_sim=0.43,"_BOOL8 __fastcall(bdStructBufferTask *this, const char serviceID, const char taskID, const bdStructBufferSerializable *request)"
0x14C0FD2E3,bdUnicastConnection::sendShutdown,,0x143A84510,medium,4.84,2.741,3 shared string literals (jaccard 0.60); struct_sim=0.43,char __fastcall(bdUnicastConnection *this)
0x141187CD0,tt_check_trickyness_sfnt_ids,,0x1430BE1B0,medium,4.83,4.83,1 mapped callee(s) in common; 3 shared rare constants; struct_sim=0.89,char __fastcall(TT_FaceRec_ *face)
0x1410FF540,hknpVehicleViewer::step,,0x142FFC170,medium,4.826,2.691,1 shared string literal; 3 shared rare constants; struct_sim=0.95,"void __usercall(hknpVehicleViewer *this@<rcx>, float deltaTime@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>)"
0x1412598FD,bdTeams::searchTeamsV2,,0x14362B4D0,medium,4.826,4.826,3 shared string literals (jaccard 0.60); struct_sim=0.42,"bdReference<bdRemoteTask> *__fastcall(bdTeams *this, bdReference<bdRemoteTask> *result, bdTeamInfoV2 *teamInfos, const bdUserAccountID searchingUserID, const unsigned int numOtherUsers, const unsigned int numProfileFilters, const unsigned int numTeamsFilter, const unsigned __int64 *otherUsers, const bdTeamSearchFilter *publicProfileFilter, const bdTeamSearchFilter *teamsFilter, const unsigned int offset, const unsigned int maxResults, const char *const orderByColumn, const char *const sortOrder, const bool getCurrentTeams)"
0x141341CC0,hkgpConvexHull::getMajorPlanes,,0x143902AE0,medium,4.825,0.55,2 shared string literals (jaccard 0.50); 2 shared rare constants; struct_sim=0.75,"void __usercall(hkgpConvexHull *this@<rcx>, hkVector4f *planes@<rdx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>)"
